inclusion_exclusion	contains_novel_or_only_known_junctions	as_event_type	gene_name	gene_coordinates	strand	W1D2.S24_wtdmso_b1	W1D3.S32_wtdmso_b1	W2D2.S22_wtdmso_b1	W2D3.S30_wtdmso_b1	M1D2.S28_mtdmso_b1	M1D3.S36_mtdmso_b1	M2D2.S26_mtdmso_b1	lr	padj	dpsi
inclusion	K	alternative_acceptor	AC244153.1	chr17:38451828-38452317	-	0.960975805930515	0.960975805930515	0.960975805930515	0.960975805930515	0.822024179023126	0.822024179023126	0.822024179023126	10.1390014343381	1	-13.895162690738914
inclusion	K	alternative_acceptor	AC245041.2	chr10:47987310-47991679	-	0.959496928696386	0.959496928696386	0.959496928696386	0.959496928696386	0.866880718312693	0.866880718312693	0.866880718312693	8.50991725273161	1	-9.261621038369299
inclusion	K	alternative_acceptor	ACAD11	chr3:132579057-132579491	-	0.0662736911915018	0.0662736911915018	0.0662736911915018	0.0662736911915018	0.00852360502903837	0.00852360502903837	0.00852360502903837	6.04744349321595	1	-5.7750086162463425
inclusion	K	alternative_acceptor	ACADVL	chr17:7220198-7220463	+	0.987725628816891	0.987725628816891	0.987725628816891	0.987725628816891	0.970128214938176	0.970128214938176	0.970128214938176	1.66821172597702	1	-1.7597413878715003
inclusion	K	alternative_acceptor	ACADVL	chr17:7224394-7224479	+	0.951206397628378	0.951206397628378	0.951206397628378	0.951206397628378	0.962208594257038	0.962208594257038	0.962208594257038	0.616000691908994	1	1.100219662865996
inclusion	K	alternative_acceptor	ACD	chr16:67660046-67660121	-	0.878881252020608	0.878881252020608	0.878881252020608	0.878881252020608	0.925514618217444	0.925514618217444	0.925514618217444	1.57655598815199	1	4.663336619683605
inclusion	K	alternative_acceptor	ACLY	chr17:41913901-41918879	-	0.095730937262173	0.095730937262173	0.095730937262173	0.095730937262173	0.136305766035754	0.136305766035754	0.136305766035754	2.99139807914617	1	4.057482877358101
inclusion	K	alternative_acceptor	ACOT8	chr20:45843773-45844262	-	0.0561806104596991	0.0561806104596991	0.0561806104596991	0.0561806104596991	0.0302002461649209	0.0302002461649209	0.0302002461649209	2.86368667130955	1	-2.5980364294778195
inclusion	K	alternative_acceptor	ADAM15	chr1:155051466-155052670	+	0.980891318268295	0.980891318268295	0.980891318268295	0.980891318268295	0.980305598326911	0.980305598326911	0.980305598326911	0.00363652542910131	1	-0.05857199413840419
inclusion	K	alternative_acceptor	ADAM15	chr1:155054507-155055789	+	0.993058992563007	0.993058992563007	0.993058992563007	0.993058992563007	0.99075724984883	0.99075724984883	0.99075724984883	0.182670277048601	1	-0.23017427141770952
inclusion	K	alternative_acceptor	ADAMTSL5	chr19:1510734-1510844	-	0.240042979474525	0.240042979474525	0.240042979474525	0.240042979474525	0.136812312292478	0.136812312292478	0.136812312292478	1.17371884953911	1	-10.3230667182047
inclusion	K	alternative_acceptor	ADAP1	chr7:900617-904125	-	0.93356902435128	0.93356902435128	0.93356902435128	0.93356902435128	0.927440405121184	0.927440405121184	0.927440405121184	0.0386789658969064	1	-0.6128619230095893
inclusion	K	alternative_acceptor	ADAR	chr1:154596996-154597122	-	0.981971298519218	0.981971298519218	0.981971298519218	0.981971298519218	0.947624709261945	0.947624709261945	0.947624709261945	7.24944178005535	1	-3.4346589257273052
inclusion	K	alternative_acceptor	ADCY3	chr2:24826130-24827545	-	0.0260088751998505	0.0260088751998505	0.0260088751998505	0.0260088751998505	0.0338000675188977	0.0338000675188977	0.0338000675188977	0.263427231686364	1	0.7791192319047195
inclusion	K	alternative_acceptor	ADCY3	chr2:24828162-24830708	-	0.841682016604183	0.841682016604183	0.841682016604183	0.841682016604183	0.888585908770908	0.888585908770908	0.888585908770908	0.829004689975136	1	4.690389216672514
inclusion	K	alternative_acceptor	ADGRG1	chr16:57628803-57641586	+	0.0942755917981469	0.0942755917981469	0.0942755917981469	0.0942755917981469	0.0724212414273121	0.0724212414273121	0.0724212414273121	0.169241827420365	1	-2.1854350370834794
inclusion	K	alternative_acceptor	ADGRG1	chr16:57650352-57651199	+	0.905639204629351	0.905639204629351	0.905639204629351	0.905639204629351	0.970418096157967	0.970418096157967	0.970418096157967	15.8250938766541	1	6.477889152861607
inclusion	K	alternative_acceptor	ADGRG1	chr16:57657492-57659394	+	0.204498443250376	0.204498443250376	0.204498443250376	0.204498443250376	0.263235721908207	0.263235721908207	0.263235721908207	2.50378930951229	1	5.873727865783099
inclusion	K	alternative_acceptor	ADSS1	chr14:104739379-104739766	+	0.0584710357296195	0.0584710357296195	0.0584710357296195	0.0584710357296195	0.11712843478205	0.11712843478205	0.11712843478205	1.09869633942083	1	5.86573990524305
inclusion	K	alternative_acceptor	AFDN	chr6:167864747-167870382	+	0.420435087442425	0.420435087442425	0.420435087442425	0.420435087442425	0.376346739796742	0.376346739796742	0.376346739796742	0.523100209930817	1	-4.408834764568304
inclusion	K	alternative_acceptor	AFDN	chr6:167870499-167872213	+	0.431535027413748	0.431535027413748	0.431535027413748	0.431535027413748	0.4088908107688	0.4088908107688	0.4088908107688	0.16731016593485	1	-2.2644216644947974
inclusion	K	alternative_acceptor	AFDN	chr6:167952188-167962432	+	0.368996822260357	0.368996822260357	0.368996822260357	0.368996822260357	0.386635017143476	0.386635017143476	0.386635017143476	0.106794522148448	1	1.7638194883118956
inclusion	K	alternative_acceptor	AFF1	chr4:87047595-87084119	+	0.586853123861	0.586853123861	0.586853123861	0.586853123861	0.712448918627002	0.712448918627002	0.712448918627002	1.00769114505425	1	12.559579476600206
inclusion	K	alternative_acceptor	AFTPH	chr2:64585546-64591884	+	0.29131736794666	0.29131736794666	0.29131736794666	0.29131736794666	0.31258640513268	0.31258640513268	0.31258640513268	0.106382047545139	1	2.126903718601998
inclusion	K	alternative_acceptor	AGFG1	chr2:227552118-227553703	+	0.613631606694585	0.613631606694585	0.613631606694585	0.613631606694585	0.669416271189328	0.669416271189328	0.669416271189328	0.98392438959354	1	5.578466449474291
inclusion	K	alternative_acceptor	AGPAT4	chr6:161149290-161153345	-	0.935803342036621	0.935803342036621	0.935803342036621	0.935803342036621	0.931053308186079	0.931053308186079	0.931053308186079	0.00588344481320746	1	-0.4750033850541939
inclusion	K	alternative_acceptor	AHCYL2	chr7:129225440-129379637	+	0.087584177068468	0.087584177068468	0.087584177068468	0.087584177068468	0.124250292964938	0.124250292964938	0.124250292964938	0.345501403781441	1	3.666611589647001
inclusion	K	alternative_acceptor	AHDC1	chr1:27553291-27558304	-	0.0838923661812667	0.0838923661812667	0.0838923661812667	0.0838923661812667	0.0587203119549525	0.0587203119549525	0.0587203119549525	0.577034131501932	1	-2.51720542263142
inclusion	K	alternative_acceptor	AHDC1	chr1:27603495-27603727	-	0.566809554632952	0.566809554632952	0.566809554632952	0.566809554632952	0.463036521506106	0.463036521506106	0.463036521506106	1.58391190582347	1	-10.377303312684596
inclusion	K	alternative_acceptor	AKR1B1	chr7:134449136-134449719	-	0.0111762458115954	0.0111762458115954	0.0111762458115954	0.0111762458115954	0.00934345806462474	0.00934345806462474	0.00934345806462474	0.100304482017236	1	-0.183278774697066
inclusion	K	alternative_acceptor	AKR1C1	chr10:4963529-4965913	+	0.98625695458168	0.98625695458168	0.98625695458168	0.98625695458168	0.983831136827945	0.983831136827945	0.983831136827945	0.0909644056664547	1	-0.24258177537349468
inclusion	K	alternative_acceptor	AKTIP	chr16:53492523-53492692	-	0.356143055037374	0.356143055037374	0.356143055037374	0.356143055037374	0.333649877825434	0.333649877825434	0.333649877825434	0.0758920762027628	1	-2.2493177211940036
inclusion	K	alternative_acceptor	AL033529.1	chr1:32595224-32600086	+	0.762501879883614	0.762501879883614	0.762501879883614	0.762501879883614	0.844010320516488	0.844010320516488	0.844010320516488	0.825749252922606	1	8.150844063287423
inclusion	K	alternative_acceptor	ALAD	chr9:113392336-113393446	-	0.0331638085520744	0.0331638085520744	0.0331638085520744	0.0331638085520744	0.100915581702628	0.100915581702628	0.100915581702628	3.03176675129725	1	6.77517731505536
inclusion	K	alternative_acceptor	ALAS1	chr3:52198849-52199209	+	0.824427042014749	0.824427042014749	0.824427042014749	0.824427042014749	0.877064212826441	0.877064212826441	0.877064212826441	0.536279023567431	1	5.2637170811692044
inclusion	K	alternative_acceptor	ALG12	chr22:49904507-49907720	-	0.89097281084344	0.89097281084344	0.89097281084344	0.89097281084344	0.909015381467255	0.909015381467255	0.909015381467255	0.17710994598815	1	1.8042570623814953
inclusion	K	alternative_acceptor	ALKBH2	chr12:109092938-109093246	-	0.686683568200306	0.686683568200306	0.686683568200306	0.686683568200306	0.41643402891471	0.41643402891471	0.41643402891471	22.9003996229521	1	-27.024953928559597
inclusion	K	alternative_acceptor	ALS2CL	chr3:46675977-46676244	-	0.482368223573893	0.482368223573893	0.482368223573893	0.482368223573893	0.114532207870104	0.114532207870104	0.114532207870104	47.2100483695622	1	-36.7836015703789
inclusion	K	alternative_acceptor	ALS2CL	chr3:46681599-46682028	-	0.834971806230213	0.834971806230213	0.834971806230213	0.834971806230213	0.930281125869804	0.930281125869804	0.930281125869804	7.02257941237076	1	9.530931963959091
inclusion	K	alternative_acceptor	ANAPC15	chr11:72109941-72110087	-	0.0234065054118687	0.0234065054118687	0.0234065054118687	0.0234065054118687	0.0174109334800998	0.0174109334800998	0.0174109334800998	0.23081094419922	1	-0.5995571931768902
inclusion	K	alternative_acceptor	ANAPC15	chr11:72111287-72111411	-	0.263947055761893	0.263947055761893	0.263947055761893	0.263947055761893	0.317530259104344	0.317530259104344	0.317530259104344	0.805669523949518	1	5.358320334245104
inclusion	K	alternative_acceptor	ANAPC5	chr12:121328498-121330582	-	0.70705463195533	0.70705463195533	0.70705463195533	0.70705463195533	0.46832359591105	0.46832359591105	0.46832359591105	26.0770557063515	1	-23.873103604428003
inclusion	K	alternative_acceptor	ANKFY1	chr17:4182353-4183397	-	0.0637176907689468	0.0637176907689468	0.0637176907689468	0.0637176907689468	0.0798861708753695	0.0798861708753695	0.0798861708753695	0.104862014279547	1	1.6168480106422702
inclusion	K	alternative_acceptor	ANKHD1	chr5:140436258-140438460	+	0.862490171490661	0.862490171490661	0.862490171490661	0.862490171490661	0.611716117605347	0.611716117605347	0.611716117605347	17.2289406502896	1	-25.077405388531403
inclusion	K	alternative_acceptor	ANKHD1	chr5:140485733-140486957	+	0.896717047616979	0.896717047616979	0.896717047616979	0.896717047616979	0.873732317769938	0.873732317769938	0.873732317769938	0.33525428530811	1	-2.298472984704091
inclusion	K	alternative_acceptor	ANKHD1	chr5:140535539-140537337	+	0.696096716721139	0.696096716721139	0.696096716721139	0.696096716721139	0.596739219133366	0.596739219133366	0.596739219133366	5.71075297569132	1	-9.935749758777305
inclusion	K	alternative_acceptor	ANKRD11	chr16:89317079-89418283	-	0.299870481115628	0.299870481115628	0.299870481115628	0.299870481115628	0.285424066968542	0.285424066968542	0.285424066968542	0.0705088987710951	1	-1.4446414147085953
inclusion	K	alternative_acceptor	ANKRD13A	chr12:110025824-110027704	+	0.656759382035913	0.656759382035913	0.656759382035913	0.656759382035913	0.666416522671576	0.666416522671576	0.666416522671576	0.019001533054734	1	0.9657140635662955
inclusion	K	alternative_acceptor	ANKRD17	chr4:73135266-73139530	-	0.653861579833885	0.653861579833885	0.653861579833885	0.653861579833885	0.630809343013093	0.630809343013093	0.630809343013093	0.0979022223516495	1	-2.305223682079202
inclusion	K	alternative_acceptor	ANKS6	chr9:98756607-98768080	-	0.201304639662439	0.201304639662439	0.201304639662439	0.201304639662439	0.221008914603853	0.221008914603853	0.221008914603853	0.0926252993599519	1	1.970427494141397
inclusion	K	alternative_acceptor	ANP32E	chr1:150220762-150223185	-	0.850486273906016	0.850486273906016	0.850486273906016	0.850486273906016	0.767684501814852	0.767684501814852	0.767684501814852	1.0356605252897	1	-8.280177209116403
inclusion	K	alternative_acceptor	ANTKMT	chr16:721942-722083	+	0.428856900318222	0.428856900318222	0.428856900318222	0.428856900318222	0.365254276505448	0.365254276505448	0.365254276505448	1.08990379288525	1	-6.360262381277401
inclusion	K	alternative_acceptor	AP000547.3	chr22:16611894-16613984	+	0.316985504128086	0.316985504128086	0.316985504128086	0.316985504128086	0.244811345591302	0.244811345591302	0.244811345591302	2.98120470924823	1	-7.2174158536784
inclusion	K	alternative_acceptor	AP1M2	chr19:10573089-10574416	-	0.989987087848085	0.989987087848085	0.989987087848085	0.989987087848085	0.991836259524896	0.991836259524896	0.991836259524896	0.0451731310859032	1	0.18491716768109256
inclusion	K	alternative_acceptor	AP2A2	chr11:984754-985431	+	0.129835754175662	0.129835754175662	0.129835754175662	0.129835754175662	0.133061582284819	0.133061582284819	0.133061582284819	0.018433040493619	1	0.3225828109157014
inclusion	K	alternative_acceptor	AP3D1	chr19:2112968-2113335	-	0.135831679350755	0.135831679350755	0.135831679350755	0.135831679350755	0.0880195260988374	0.0880195260988374	0.0880195260988374	5.20125006922171	1	-4.781215325191759
inclusion	K	alternative_acceptor	APBB2	chr4:40825971-40827131	-	0.931809716919614	0.931809716919614	0.931809716919614	0.931809716919614	0.970153686343505	0.970153686343505	0.970153686343505	1.61432884241185	1	3.834396942389091
inclusion	K	alternative_acceptor	APEX1	chr14:20456861-20456990	+	0.968617618930363	0.968617618930363	0.968617618930363	0.968617618930363	0.98708399248323	0.98708399248323	0.98708399248323	4.01480028399601	1	1.8466373552866884
inclusion	K	alternative_acceptor	API5	chr11:43335995-43342427	+	0.258559614402526	0.258559614402526	0.258559614402526	0.258559614402526	0.252592398111198	0.252592398111198	0.252592398111198	0.0186730645918942	1	-0.5967216291328015
inclusion	K	alternative_acceptor	APRT	chr16:88809841-88810069	-	0.832678416147915	0.832678416147915	0.832678416147915	0.832678416147915	0.842929593869479	0.842929593869479	0.842929593869479	0.170183057285612	1	1.025117772156392
inclusion	K	alternative_acceptor	ARFGAP2	chr11:47173841-47175014	-	0.981904448343383	0.981904448343383	0.981904448343383	0.981904448343383	0.987253474319966	0.987253474319966	0.987253474319966	0.346798780135032	1	0.5349025976583022
inclusion	K	alternative_acceptor	ARHGAP5	chr14:32094387-32117139	+	0.491675514509409	0.491675514509409	0.491675514509409	0.491675514509409	0.668986491663258	0.668986491663258	0.668986491663258	2.31728248312254	1	17.731097715384898
inclusion	K	alternative_acceptor	ARHGEF2	chr1:155965132-155965302	-	0.502507277556366	0.502507277556366	0.502507277556366	0.502507277556366	0.49872909801908	0.49872909801908	0.49872909801908	0.00614581581794482	1	-0.37781795372860216
inclusion	K	alternative_acceptor	ARID1A	chr1:26772633-26772811	+	0.214661203637626	0.214661203637626	0.214661203637626	0.214661203637626	0.269496639434052	0.269496639434052	0.269496639434052	0.98252140488421	1	5.4835435796426
inclusion	K	alternative_acceptor	ARID1B	chr6:157189781-157190037	+	0.879349297862304	0.879349297862304	0.879349297862304	0.879349297862304	0.939180121386959	0.939180121386959	0.939180121386959	0.875133357136747	1	5.983082352465502
inclusion	K	alternative_acceptor	ARMCX3	chrX:101623277-101623785	+	0.224872214754297	0.224872214754297	0.224872214754297	0.224872214754297	0.199428759015385	0.199428759015385	0.199428759015385	0.262006197821847	1	-2.5443455738911993
inclusion	K	alternative_acceptor	ARNTL	chr11:13369768-13372162	+	0.332599553442136	0.332599553442136	0.332599553442136	0.332599553442136	0.430131417270533	0.430131417270533	0.430131417270533	1.31195825382542	1	9.7531863828397
inclusion	K	alternative_acceptor	ARPC1B	chr7:99392877-99394028	+	0.9674522471498	0.9674522471498	0.9674522471498	0.9674522471498	0.975476608233719	0.975476608233719	0.975476608233719	0.4812416984023	1	0.8024361083918876
inclusion	K	alternative_acceptor	ARRB2	chr17:4716034-4716146	+	0.946536151977348	0.946536151977348	0.946536151977348	0.946536151977348	0.748610893325711	0.748610893325711	0.748610893325711	16.3870778353491	1	-19.792525865163697
inclusion	K	alternative_acceptor	ARRB2	chr17:4720473-4720549	+	0.0330820902573568	0.0330820902573568	0.0330820902573568	0.0330820902573568	0.0301849168805658	0.0301849168805658	0.0301849168805658	0.0569870662129688	1	-0.28971733767909935
inclusion	K	alternative_acceptor	ARRDC1	chr9:137613770-137614031	+	0.940106089676939	0.940106089676939	0.940106089676939	0.940106089676939	0.948640606519212	0.948640606519212	0.948640606519212	0.192295871705937	1	0.8534516842273092
inclusion	K	alternative_acceptor	ASB8	chr12:48153530-48157458	-	0.637391850360738	0.637391850360738	0.637391850360738	0.637391850360738	0.641444301670244	0.641444301670244	0.641444301670244	0.00232326361356172	1	0.4052451309505969
inclusion	K	alternative_acceptor	ATG13	chr11:46617891-46618259	+	0.715735548468219	0.715735548468219	0.715735548468219	0.715735548468219	0.455570962424507	0.455570962424507	0.455570962424507	8.28651922672998	1	-26.016458604371195
inclusion	K	alternative_acceptor	ATL2	chr2:38296591-38298143	-	0.273418719358293	0.273418719358293	0.273418719358293	0.273418719358293	0.294317960830796	0.294317960830796	0.294317960830796	0.0948423736610948	1	2.089924147250297
inclusion	K	alternative_acceptor	ATP10D	chr4:47536565-47536685	+	0.805888828504723	0.805888828504723	0.805888828504723	0.805888828504723	0.857738108094283	0.857738108094283	0.857738108094283	0.28400833499478	1	5.184927958955996
inclusion	K	alternative_acceptor	ATP13A1	chr19:19654145-19654542	-	0.850181605174166	0.850181605174166	0.850181605174166	0.850181605174166	0.843467007749637	0.843467007749637	0.843467007749637	0.0149698357326997	1	-0.6714597424528819
inclusion	K	alternative_acceptor	ATP13A2	chr1:17000535-17002033	-	0.834485703627125	0.834485703627125	0.834485703627125	0.834485703627125	0.841707377618658	0.841707377618658	0.841707377618658	0.0513981892390802	1	0.7221673991532924
inclusion	K	alternative_acceptor	ATP13A2	chr1:17004412-17004706	-	0.892860748582391	0.892860748582391	0.892860748582391	0.892860748582391	0.872263161873265	0.872263161873265	0.872263161873265	0.282040358493759	1	-2.0597586709125864
inclusion	K	alternative_acceptor	ATP5F1D	chr19:1244186-1244314	+	0.98716189700894	0.98716189700894	0.98716189700894	0.98716189700894	0.989465649519719	0.989465649519719	0.989465649519719	0.0436633591671125	1	0.23037525107791623
inclusion	K	alternative_acceptor	ATP5F1D	chr19:1244441-1244690	+	0.189495322880298	0.189495322880298	0.189495322880298	0.189495322880298	0.182203248526823	0.182203248526823	0.182203248526823	0.0590730535241164	1	-0.7292074353475009
inclusion	K	alternative_acceptor	ATP6AP2	chrX:40581103-40588985	+	0.789479449605055	0.789479449605055	0.789479449605055	0.789479449605055	0.965866333464664	0.965866333464664	0.965866333464664	5.74179197684691	1	17.638688385960904
inclusion	K	alternative_acceptor	ATP6V0D1	chr16:67439148-67439273	-	0.990959142811483	0.990959142811483	0.990959142811483	0.990959142811483	0.983439958885985	0.983439958885985	0.983439958885985	0.731288583177957	1	-0.751918392549797
inclusion	K	alternative_acceptor	ATXN2	chr12:111510583-111513356	-	0.910111750032973	0.910111750032973	0.910111750032973	0.910111750032973	0.732269788778585	0.732269788778585	0.732269788778585	12.5718705641725	1	-17.784196125438797
inclusion	K	alternative_acceptor	ATXN2L	chr16:28830791-28830961	+	0.952367149396015	0.952367149396015	0.952367149396015	0.952367149396015	0.974738324389141	0.974738324389141	0.974738324389141	1.48394770560117	1	2.2371174993126033
inclusion	K	alternative_acceptor	AURKAIP1	chr1:1374591-1374704	-	0.0110268631249072	0.0110268631249072	0.0110268631249072	0.0110268631249072	0.0126689811330686	0.0126689811330686	0.0126689811330686	0.0713461813866161	1	0.16421180081613995
inclusion	K	alternative_acceptor	AZI2	chr3:28331955-28332368	-	0.20115074728899	0.20115074728899	0.20115074728899	0.20115074728899	0.164558749150273	0.164558749150273	0.164558749150273	0.420322080111191	1	-3.6591998138717017
inclusion	K	alternative_acceptor	B3GAT3	chr11:62615800-62616505	-	0.766125770820207	0.766125770820207	0.766125770820207	0.766125770820207	0.736455033227116	0.736455033227116	0.736455033227116	0.595452983699943	1	-2.967073759309102
inclusion	K	alternative_acceptor	B4GALNT4	chr11:380020-380100	+	0.0441392852839422	0.0441392852839422	0.0441392852839422	0.0441392852839422	0.0192824171362569	0.0192824171362569	0.0192824171362569	1.59562691910742	1	-2.4856868147685303
inclusion	K	alternative_acceptor	B4GALT7	chr5:177604542-177607282	+	0.078809658609451	0.078809658609451	0.078809658609451	0.078809658609451	0.0477316556762137	0.0477316556762137	0.0477316556762137	2.24116377037899	1	-3.10780029332373
inclusion	K	alternative_acceptor	B9D1	chr17:19343551-19343789	-	0.0504952446749594	0.0504952446749594	0.0504952446749594	0.0504952446749594	0.0842332360010708	0.0842332360010708	0.0842332360010708	1.54136470520598	1	3.37379913261114
inclusion	K	alternative_acceptor	BABAM1	chr19:17267528-17268755	+	0.472216510637686	0.472216510637686	0.472216510637686	0.472216510637686	0.444687129937535	0.444687129937535	0.444687129937535	0.467760563947195	1	-2.752938070015098
inclusion	K	alternative_acceptor	BAG3	chr10:119672657-119676463	+	0.674226416058727	0.674226416058727	0.674226416058727	0.674226416058727	0.710682831137593	0.710682831137593	0.710682831137593	1.15130108117228	1	3.6456415078866087
inclusion	K	alternative_acceptor	BAG6	chr6:31643978-31644081	-	0.662736882552089	0.662736882552089	0.662736882552089	0.662736882552089	0.676287396056522	0.676287396056522	0.676287396056522	0.156408616721819	1	1.3550513504433042
inclusion	K	alternative_acceptor	BAHCC1	chr17:81460707-81460865	+	0.478407270280868	0.478407270280868	0.478407270280868	0.478407270280868	0.345435259047474	0.345435259047474	0.345435259047474	0.973405853799932	1	-13.297201123339391
inclusion	K	alternative_acceptor	BAHD1	chr15:40464548-40465334	+	0.136754917227939	0.136754917227939	0.136754917227939	0.136754917227939	0.17558942378158	0.17558942378158	0.17558942378158	1.05915349197812	1	3.883450655364097
inclusion	K	alternative_acceptor	BANP	chr16:88033246-88035322	+	0.298157514816745	0.298157514816745	0.298157514816745	0.298157514816745	0.282480320307839	0.282480320307839	0.282480320307839	0.0309070799731899	1	-1.567719450890607
inclusion	K	alternative_acceptor	BAZ2A	chr12:56601099-56601179	-	0.874545027468414	0.874545027468414	0.874545027468414	0.874545027468414	0.906843189202709	0.906843189202709	0.906843189202709	1.09444195449123	1	3.229816173429498
inclusion	K	alternative_acceptor	BBS1	chr11:66519749-66520778	+	0.544258679842091	0.544258679842091	0.544258679842091	0.544258679842091	0.275166303850374	0.275166303850374	0.275166303850374	19.9021041730587	1	-26.9092375991717
inclusion	K	alternative_acceptor	BBX	chr3:107791300-107798522	+	0.877842553531671	0.877842553531671	0.877842553531671	0.877842553531671	0.896591698619636	0.896591698619636	0.896591698619636	0.153324507774414	1	1.8749145087964934
inclusion	K	alternative_acceptor	BCL10	chr1:85267983-85270617	-	0.934383647644263	0.934383647644263	0.934383647644263	0.934383647644263	0.816116723558853	0.816116723558853	0.816116723558853	7.60386241054948	1	-11.826692408540993
inclusion	K	alternative_acceptor	BCL2L1	chr20:31722349-31723734	-	0.705936179343834	0.705936179343834	0.705936179343834	0.705936179343834	0.420366405439704	0.420366405439704	0.420366405439704	20.7125714815738	1	-28.556977390413003
